game_id,game_date,season,home_team,away_team,home_score,away_score,venue
746074,2024-04-29,2024,Miami Marlins,Washington Nationals,2,7,loanDepot park
744945,2024-04-29,2024,Toronto Blue Jays,Kansas City Royals,6,5,Rogers Centre
745832,2024-04-29,2024,New York Mets,Chicago Cubs,1,3,Citi Field
746804,2024-04-29,2024,Chicago White Sox,Minnesota Twins,2,3,Guaranteed Rate Field
745999,2024-04-29,2024,Milwaukee Brewers,Tampa Bay Rays,0,1,American Family Field
746236,2024-04-29,2024,Los Angeles Angels,Philadelphia Phillies,6,5,Angel Stadium
747211,2024-04-29,2024,Arizona Diamondbacks,Los Angeles Dodgers,4,8,Chase Field
745672,2024-04-29,2024,Oakland Athletics,Pittsburgh Pirates,5,1,Oakland Coliseum
745427,2024-04-29,2024,San Diego Padres,Cincinnati Reds,2,5,Petco Park
745263,2024-04-29,2024,Seattle Mariners,Atlanta Braves,2,1,T-Mobile Park
746477,2024-04-30,2024,Detroit Tigers,St. Louis Cardinals,1,2,Comerica Park
746481,2024-04-30,2024,Detroit Tigers,St. Louis Cardinals,11,6,Comerica Park
747047,2024-04-30,2024,Baltimore Orioles,New York Yankees,4,2,Oriole Park at Camden Yards
746073,2024-04-30,2024,Miami Marlins,Colorado Rockies,7,6,loanDepot park
744942,2024-04-30,2024,Toronto Blue Jays,Kansas City Royals,1,4,Rogers Centre
745831,2024-04-30,2024,New York Mets,Chicago Cubs,4,2,Citi Field
746968,2024-04-30,2024,Boston Red Sox,San Francisco Giants,4,0,Fenway Park
746806,2024-04-30,2024,Chicago White Sox,Minnesota Twins,5,6,Guaranteed Rate Field
745997,2024-04-30,2024,Milwaukee Brewers,Tampa Bay Rays,8,2,American Family Field
745018,2024-04-30,2024,Texas Rangers,Washington Nationals,7,1,Globe Life Field
746398,2024-04-30,2024,Houston Astros,Cleveland Guardians,10,9,Minute Maid Park
746239,2024-04-30,2024,Los Angeles Angels,Philadelphia Phillies,5,7,Angel Stadium
747210,2024-04-30,2024,Arizona Diamondbacks,Los Angeles Dodgers,4,3,Chase Field
745673,2024-04-30,2024,Oakland Athletics,Pittsburgh Pirates,5,2,Oakland Coliseum
745426,2024-04-30,2024,San Diego Padres,Cincinnati Reds,6,4,Petco Park
745260,2024-04-30,2024,Seattle Mariners,Atlanta Braves,3,2,T-Mobile Park
746478,2024-05-01,2024,Detroit Tigers,St. Louis Cardinals,4,1,Comerica Park
745996,2024-05-01,2024,Milwaukee Brewers,Tampa Bay Rays,7,1,American Family Field
746800,2024-05-01,2024,Chicago White Sox,Minnesota Twins,5,10,Guaranteed Rate Field
744939,2024-05-01,2024,Toronto Blue Jays,Kansas City Royals,1,6,Rogers Centre
745670,2024-05-01,2024,Oakland Athletics,Pittsburgh Pirates,4,0,Oakland Coliseum
745261,2024-05-01,2024,Seattle Mariners,Atlanta Braves,2,5,T-Mobile Park
746238,2024-05-01,2024,Los Angeles Angels,Philadelphia Phillies,1,2,Angel Stadium
745423,2024-05-01,2024,San Diego Padres,Cincinnati Reds,6,2,Petco Park
747048,2024-05-01,2024,Baltimore Orioles,New York Yankees,0,2,Oriole Park at Camden Yards
746072,2024-05-01,2024,Miami Marlins,Colorado Rockies,4,1,loanDepot park
745829,2024-05-01,2024,New York Mets,Chicago Cubs,0,1,Citi Field
746966,2024-05-01,2024,Boston Red Sox,San Francisco Giants,6,2,Fenway Park
745023,2024-05-01,2024,Texas Rangers,Washington Nationals,0,1,Globe Life Field
746399,2024-05-01,2024,Houston Astros,Cleveland Guardians,2,3,Minute Maid Park
747207,2024-05-01,2024,Arizona Diamondbacks,Los Angeles Dodgers,0,8,Chase Field
746070,2024-05-02,2024,Miami Marlins,Colorado Rockies,5,4,loanDepot park
747044,2024-05-02,2024,Baltimore Orioles,New York Yankees,7,2,Oriole Park at Camden Yards
745830,2024-05-02,2024,New York Mets,Chicago Cubs,7,6,Citi Field
746969,2024-05-02,2024,Boston Red Sox,San Francisco Giants,1,3,Fenway Park
745021,2024-05-02,2024,Texas Rangers,Washington Nationals,6,0,Globe Life Field
746403,2024-05-02,2024,Houston Astros,Cleveland Guardians,8,2,Minute Maid Park
746890,2024-05-03,2024,Chicago Cubs,Milwaukee Brewers,1,3,Wrigley Field
746721,2024-05-03,2024,Cincinnati Reds,Baltimore Orioles,0,3,Great American Ball Park
745510,2024-05-03,2024,Pittsburgh Pirates,Colorado Rockies,2,3,PNC Park
745589,2024-05-03,2024,Philadelphia Phillies,San Francisco Giants,4,3,Citizens Bank Park
744868,2024-05-03,2024,Washington Nationals,Toronto Blue Jays,9,3,Nationals Park
745101,2024-05-03,2024,Tampa Bay Rays,New York Mets,10,8,Tropicana Field
745756,2024-05-03,2024,New York Yankees,Detroit Tigers,2,1,Yankee Stadium
746645,2024-05-03,2024,Cleveland Guardians,Los Angeles Angels,0,6,Progressive Field
746318,2024-05-03,2024,Kansas City Royals,Texas Rangers,7,1,Kauffman Stadium
746402,2024-05-03,2024,Houston Astros,Seattle Mariners,5,3,Minute Maid Park
745914,2024-05-03,2024,Minnesota Twins,Boston Red Sox,5,2,Target Field
745187,2024-05-03,2024,St. Louis Cardinals,Chicago White Sox,3,0,Busch Stadium
747208,2024-05-03,2024,Arizona Diamondbacks,San Diego Padres,1,7,Chase Field
745665,2024-05-03,2024,Oakland Athletics,Miami Marlins,3,1,Oakland Coliseum
746152,2024-05-03,2024,Los Angeles Dodgers,Atlanta Braves,4,3,Dodger Stadium
745750,2024-05-04,2024,New York Yankees,Detroit Tigers,5,3,Yankee Stadium
745911,2024-05-04,2024,Minnesota Twins,Boston Red Sox,3,1,Target Field
745183,2024-05-04,2024,St. Louis Cardinals,Chicago White Sox,5,6,Busch Stadium
746884,2024-05-04,2024,Chicago Cubs,Milwaukee Brewers,6,5,Wrigley Field
745511,2024-05-04,2024,Pittsburgh Pirates,Colorado Rockies,1,0,PNC Park
744862,2024-05-04,2024,Washington Nationals,Toronto Blue Jays,3,6,Nationals Park
745666,2024-05-04,2024,Oakland Athletics,Miami Marlins,20,4,Oakland Coliseum
745583,2024-05-04,2024,Philadelphia Phillies,San Francisco Giants,14,3,Citizens Bank Park
746644,2024-05-04,2024,Cleveland Guardians,Los Angeles Angels,7,1,Progressive Field
746720,2024-05-04,2024,Cincinnati Reds,Baltimore Orioles,1,2,Great American Ball Park
746311,2024-05-04,2024,Kansas City Royals,Texas Rangers,4,15,Kauffman Stadium
746394,2024-05-04,2024,Houston Astros,Seattle Mariners,0,5,Minute Maid Park
745100,2024-05-04,2024,Tampa Bay Rays,New York Mets,3,1,Tropicana Field
747209,2024-05-04,2024,Arizona Diamondbacks,San Diego Padres,1,13,Chase Field
746155,2024-05-04,2024,Los Angeles Dodgers,Atlanta Braves,11,2,Dodger Stadium
745504,2024-05-05,2024,Pittsburgh Pirates,Colorado Rockies,5,3,PNC Park
744861,2024-05-05,2024,Washington Nationals,Toronto Blue Jays,11,8,Nationals Park
745751,2024-05-05,2024,New York Yankees,Detroit Tigers,5,2,Yankee Stadium
746643,2024-05-05,2024,Cleveland Guardians,Los Angeles Angels,4,1,Progressive Field
745103,2024-05-05,2024,Tampa Bay Rays,New York Mets,7,6,Tropicana Field
746395,2024-05-05,2024,Houston Astros,Seattle Mariners,4,5,Minute Maid Park
746314,2024-05-05,2024,Kansas City Royals,Texas Rangers,2,3,Kauffman Stadium
745913,2024-05-05,2024,Minnesota Twins,Boston Red Sox,2,9,Target Field
745185,2024-05-05,2024,St. Louis Cardinals,Chicago White Sox,1,5,Busch Stadium
746883,2024-05-05,2024,Chicago Cubs,Milwaukee Brewers,5,0,Wrigley Field
745667,2024-05-05,2024,Oakland Athletics,Miami Marlins,3,12,Oakland Coliseum
746719,2024-05-05,2024,Cincinnati Reds,Baltimore Orioles,1,11,Great American Ball Park
747206,2024-05-05,2024,Arizona Diamondbacks,San Diego Padres,11,4,Chase Field
746153,2024-05-05,2024,Los Angeles Dodgers,Atlanta Braves,5,1,Dodger Stadium
745587,2024-05-05,2024,Philadelphia Phillies,San Francisco Giants,5,4,Citizens Bank Park
745585,2024-05-06,2024,Philadelphia Phillies,San Francisco Giants,6,1,Citizens Bank Park
746639,2024-05-06,2024,Cleveland Guardians,Detroit Tigers,2,1,Progressive Field
745509,2024-05-06,2024,Pittsburgh Pirates,Los Angeles Angels,4,1,PNC Park
745098,2024-05-06,2024,Tampa Bay Rays,Chicago White Sox,8,2,Tropicana Field
746313,2024-05-06,2024,Kansas City Royals,Milwaukee Brewers,3,2,Kauffman Stadium
746886,2024-05-06,2024,Chicago Cubs,San Diego Padres,3,6,Wrigley Field
745912,2024-05-06,2024,Minnesota Twins,Seattle Mariners,3,1,Target Field
745182,2024-05-06,2024,St. Louis Cardinals,New York Mets,3,4,Busch Stadium
745669,2024-05-06,2024,Oakland Athletics,Texas Rangers,2,4,Oakland Coliseum
746149,2024-05-06,2024,Los Angeles Dodgers,Miami Marlins,6,3,Dodger Stadium
745668,2024-05-07,2024,Oakland Athletics,Texas Rangers,8,15,Oakland Coliseum
746638,2024-05-07,2024,Cleveland Guardians,Detroit Tigers,7,11,Progressive Field
746718,2024-05-07,2024,Cincinnati Reds,Arizona Diamondbacks,2,6,Great American Ball Park
745508,2024-05-07,2024,Pittsburgh Pirates,Los Angeles Angels,0,9,PNC Park
745586,2024-05-07,2024,Philadelphia Phillies,Toronto Blue Jays,10,1,Citizens Bank Park
744859,2024-05-07,2024,Washington Nationals,Baltimore Orioles,3,0,Nationals Park
745095,2024-05-07,2024,Tampa Bay Rays,Chicago White Sox,5,1,Tropicana Field
745752,2024-05-07,2024,New York Yankees,Houston Astros,10,3,Yankee Stadium
747126,2024-05-07,2024,Atlanta Braves,Boston Red Sox,4,2,Truist Park
746885,2024-05-07,2024,Chicago Cubs,San Diego Padres,3,2,Wrigley Field
745915,2024-05-07,2024,Minnesota Twins,Seattle Mariners,6,10,Target Field
746315,2024-05-07,2024,Kansas City Royals,Milwaukee Brewers,5,6,Kauffman Stadium
745186,2024-05-07,2024,St. Louis Cardinals,New York Mets,5,7,Busch Stadium
746559,2024-05-07,2024,Colorado Rockies,San Francisco Giants,0,5,Coors Field
746147,2024-05-07,2024,Los Angeles Dodgers,Miami Marlins,8,2,Dodger Stadium
745507,2024-05-08,2024,Pittsburgh Pirates,Los Angeles Angels,4,5,PNC Park
745584,2024-05-08,2024,Philadelphia Phillies,Toronto Blue Jays,3,5,Citizens Bank Park
746640,2024-05-08,2024,Cleveland Guardians,Detroit Tigers,5,4,Progressive Field
746312,2024-05-08,2024,Kansas City Royals,Milwaukee Brewers,6,4,Kauffman Stadium
746879,2024-05-08,2024,Chicago Cubs,San Diego Padres,0,3,Wrigley Field
746151,2024-05-08,2024,Los Angeles Dodgers,Miami Marlins,3,1,Dodger Stadium
745664,2024-05-08,2024,Oakland Athletics,Texas Rangers,9,4,Oakland Coliseum
745659,2024-05-08,2024,Oakland Athletics,Texas Rangers,11,12,Oakland Coliseum
746717,2024-05-08,2024,Cincinnati Reds,Arizona Diamondbacks,3,4,Great American Ball Park
744858,2024-05-08,2024,Washington Nationals,Baltimore Orioles,6,7,Nationals Park
745097,2024-05-08,2024,Tampa Bay Rays,Chicago White Sox,1,4,Tropicana Field
745749,2024-05-08,2024,New York Yankees,Houston Astros,9,4,Yankee Stadium
747127,2024-05-08,2024,Atlanta Braves,Boston Red Sox,5,0,Truist Park
745906,2024-05-08,2024,Minnesota Twins,Seattle Mariners,6,3,Target Field
746562,2024-05-08,2024,Colorado Rockies,San Francisco Giants,6,8,Coors Field
746715,2024-05-09,2024,Cincinnati Reds,Arizona Diamondbacks,4,5,Great American Ball Park
745910,2024-05-09,2024,Minnesota Twins,Seattle Mariners,11,1,Target Field
746563,2024-05-09,2024,Colorado Rockies,San Francisco Giants,9,1,Coors Field
745748,2024-05-09,2024,New York Yankees,Houston Astros,3,4,Yankee Stadium
746802,2024-05-09,2024,Chicago White Sox,Cleveland Guardians,3,2,Guaranteed Rate Field
745995,2024-05-09,2024,Milwaukee Brewers,St. Louis Cardinals,7,1,American Family Field
746241,2024-05-09,2024,Los Angeles Angels,Kansas City Royals,4,10,Angel Stadium
746479,2024-05-10,2024,Detroit Tigers,Houston Astros,2,5,Comerica Park
745506,2024-05-10,2024,Pittsburgh Pirates,Chicago Cubs,2,7,PNC Park
745094,2024-05-10,2024,Tampa Bay Rays,New York Yankees,0,2,Tropicana Field
747043,2024-05-10,2024,Baltimore Orioles,Arizona Diamondbacks,4,2,Oriole Park at Camden Yards
744940,2024-05-10,2024,Toronto Blue Jays,Minnesota Twins,2,3,Rogers Centre
746964,2024-05-10,2024,Boston Red Sox,Washington Nationals,1,5,Fenway Park
745827,2024-05-10,2024,New York Mets,Atlanta Braves,2,4,Citi Field
746071,2024-05-10,2024,Miami Marlins,Philadelphia Phillies,2,8,loanDepot park
746801,2024-05-10,2024,Chicago White Sox,Cleveland Guardians,6,3,Guaranteed Rate Field
745993,2024-05-10,2024,Milwaukee Brewers,St. Louis Cardinals,11,2,American Family Field
746553,2024-05-10,2024,Colorado Rockies,Texas Rangers,4,2,Coors Field
746240,2024-05-10,2024,Los Angeles Angels,Kansas City Royals,1,2,Angel Stadium
745421,2024-05-10,2024,San Diego Padres,Los Angeles Dodgers,2,1,Petco Park
745264,2024-05-10,2024,Seattle Mariners,Oakland Athletics,8,1,T-Mobile Park
745340,2024-05-10,2024,San Francisco Giants,Cincinnati Reds,2,4,Oracle Park
744943,2024-05-11,2024,Toronto Blue Jays,Minnesota Twins,10,8,Rogers Centre
747041,2024-05-11,2024,Baltimore Orioles,Arizona Diamondbacks,5,4,Oriole Park at Camden Yards
745505,2024-05-11,2024,Pittsburgh Pirates,Chicago Cubs,10,9,PNC Park
746963,2024-05-11,2024,Boston Red Sox,Washington Nationals,4,2,Fenway Park
745828,2024-05-11,2024,New York Mets,Atlanta Braves,1,4,Citi Field
746069,2024-05-11,2024,Miami Marlins,Philadelphia Phillies,3,8,loanDepot park
745096,2024-05-11,2024,Tampa Bay Rays,New York Yankees,7,2,Tropicana Field
746480,2024-05-11,2024,Detroit Tigers,Houston Astros,8,2,Comerica Park
746797,2024-05-11,2024,Chicago White Sox,Cleveland Guardians,3,1,Guaranteed Rate Field
745344,2024-05-11,2024,San Francisco Giants,Cincinnati Reds,5,1,Oracle Park
745994,2024-05-11,2024,Milwaukee Brewers,St. Louis Cardinals,5,3,American Family Field
746554,2024-05-11,2024,Colorado Rockies,Texas Rangers,8,3,Coors Field
745422,2024-05-11,2024,San Diego Padres,Los Angeles Dodgers,0,5,Petco Park
746232,2024-05-11,2024,Los Angeles Angels,Kansas City Royals,9,3,Angel Stadium
745262,2024-05-11,2024,Seattle Mariners,Oakland Athletics,1,8,T-Mobile Park
747042,2024-05-12,2024,Baltimore Orioles,Arizona Diamondbacks,2,9,Oriole Park at Camden Yards
746965,2024-05-12,2024,Boston Red Sox,Washington Nationals,3,2,Fenway Park
745499,2024-05-12,2024,Pittsburgh Pirates,Chicago Cubs,4,5,PNC Park
744941,2024-05-12,2024,Toronto Blue Jays,Minnesota Twins,1,5,Rogers Centre
746476,2024-05-12,2024,Detroit Tigers,Houston Astros,3,9,Comerica Park
746068,2024-05-12,2024,Miami Marlins,Philadelphia Phillies,7,6,loanDepot park
745092,2024-05-12,2024,Tampa Bay Rays,New York Yankees,6,10,Tropicana Field
746798,2024-05-12,2024,Chicago White Sox,Cleveland Guardians,0,7,Guaranteed Rate Field
745990,2024-05-12,2024,Milwaukee Brewers,St. Louis Cardinals,3,4,American Family Field
746555,2024-05-12,2024,Colorado Rockies,Texas Rangers,3,1,Coors Field
745345,2024-05-12,2024,San Francisco Giants,Cincinnati Reds,6,5,Oracle Park
746234,2024-05-12,2024,Los Angeles Angels,Kansas City Royals,2,4,Angel Stadium
745419,2024-05-12,2024,San Diego Padres,Los Angeles Dodgers,4,0,Petco Park
745255,2024-05-12,2024,Seattle Mariners,Oakland Athletics,8,4,T-Mobile Park
745825,2024-05-12,2024,New York Mets,Atlanta Braves,4,3,Citi Field
747040,2024-05-13,2024,Baltimore Orioles,Toronto Blue Jays,2,3,Oriole Park at Camden Yards
746471,2024-05-13,2024,Detroit Tigers,Miami Marlins,6,5,Comerica Park
746961,2024-05-13,2024,Boston Red Sox,Tampa Bay Rays,3,5,Fenway Park
745826,2024-05-13,2024,New York Mets,Philadelphia Phillies,4,5,Citi Field
747128,2024-05-13,2024,Atlanta Braves,Chicago Cubs,2,0,Truist Park
745991,2024-05-13,2024,Milwaukee Brewers,Pittsburgh Pirates,6,8,American Family Field
745019,2024-05-13,2024,Texas Rangers,Cleveland Guardians,0,7,Globe Life Field
746393,2024-05-13,2024,Houston Astros,Oakland Athletics,9,2,Minute Maid Park
746233,2024-05-13,2024,Los Angeles Angels,St. Louis Cardinals,5,10,Angel Stadium
747204,2024-05-13,2024,Arizona Diamondbacks,Cincinnati Reds,6,5,Chase Field
745420,2024-05-13,2024,San Diego Padres,Colorado Rockies,4,5,Petco Park
745256,2024-05-13,2024,Seattle Mariners,Kansas City Royals,6,2,T-Mobile Park
745343,2024-05-13,2024,San Francisco Giants,Los Angeles Dodgers,4,6,Oracle Park
745821,2024-05-14,2024,New York Mets,Philadelphia Phillies,0,4,Citi Field
746796,2024-05-14,2024,Chicago White Sox,Washington Nationals,3,6,Guaranteed Rate Field
746799,2024-05-14,2024,Chicago White Sox,Washington Nationals,4,0,Guaranteed Rate Field
746473,2024-05-14,2024,Detroit Tigers,Miami Marlins,0,1,Comerica Park
746962,2024-05-14,2024,Boston Red Sox,Tampa Bay Rays,5,4,Fenway Park
747124,2024-05-14,2024,Atlanta Braves,Chicago Cubs,7,0,Truist Park
745909,2024-05-14,2024,Minnesota Twins,New York Yankees,1,5,Target Field
745989,2024-05-14,2024,Milwaukee Brewers,Pittsburgh Pirates,4,3,American Family Field
745014,2024-05-14,2024,Texas Rangers,Cleveland Guardians,4,7,Globe Life Field
746396,2024-05-14,2024,Houston Astros,Oakland Athletics,2,1,Minute Maid Park
746235,2024-05-14,2024,Los Angeles Angels,St. Louis Cardinals,6,7,Angel Stadium
747205,2024-05-14,2024,Arizona Diamondbacks,Cincinnati Reds,2,6,Chase Field
745418,2024-05-14,2024,San Diego Padres,Colorado Rockies,3,6,Petco Park
745257,2024-05-14,2024,Seattle Mariners,Kansas City Royals,2,4,T-Mobile Park
745342,2024-05-14,2024,San Francisco Giants,Los Angeles Dodgers,2,10,Oracle Park
747038,2024-05-15,2024,Baltimore Orioles,Toronto Blue Jays,3,2,Oriole Park at Camden Yards
746472,2024-05-15,2024,Detroit Tigers,Miami Marlins,0,2,Comerica Park
745992,2024-05-15,2024,Milwaukee Brewers,Pittsburgh Pirates,10,2,American Family Field
746795,2024-05-15,2024,Chicago White Sox,Washington Nationals,2,0,Guaranteed Rate Field
747203,2024-05-15,2024,Arizona Diamondbacks,Cincinnati Reds,2,1,Chase Field
745417,2024-05-15,2024,San Diego Padres,Colorado Rockies,0,8,Petco Park
745259,2024-05-15,2024,Seattle Mariners,Kansas City Royals,4,2,T-Mobile Park
745582,2024-05-15,2024,Philadelphia Phillies,New York Mets,10,5,Citizens Bank Park
746960,2024-05-15,2024,Boston Red Sox,Tampa Bay Rays,3,4,Fenway Park
747123,2024-05-15,2024,Atlanta Braves,Chicago Cubs,1,7,Truist Park
745908,2024-05-15,2024,Minnesota Twins,New York Yankees,0,4,Target Field
745015,2024-05-15,2024,Texas Rangers,Cleveland Guardians,4,0,Globe Life Field
746397,2024-05-15,2024,Houston Astros,Oakland Athletics,3,0,Minute Maid Park
746231,2024-05-15,2024,Los Angeles Angels,St. Louis Cardinals,7,2,Angel Stadium
745341,2024-05-15,2024,San Francisco Giants,Los Angeles Dodgers,4,1,Oracle Park
745907,2024-05-16,2024,Minnesota Twins,New York Yankees,0,5,Target Field
745580,2024-05-16,2024,Philadelphia Phillies,New York Mets,5,6,Citizens Bank Park
746959,2024-05-16,2024,Boston Red Sox,Tampa Bay Rays,5,7,Fenway Park
746881,2024-05-16,2024,Chicago Cubs,Pittsburgh Pirates,4,5,Wrigley Field
746391,2024-05-16,2024,Houston Astros,Oakland Athletics,8,1,Minute Maid Park
746150,2024-05-16,2024,Los Angeles Dodgers,Cincinnati Reds,2,7,Dodger Stadium
746878,2024-05-17,2024,Chicago Cubs,Pittsburgh Pirates,3,9,Wrigley Field
745579,2024-05-17,2024,Philadelphia Phillies,Washington Nationals,4,2,Citizens Bank Park
747037,2024-05-17,2024,Baltimore Orioles,Seattle Mariners,9,2,Oriole Park at Camden Yards
745747,2024-05-17,2024,New York Yankees,Chicago White Sox,4,2,Yankee Stadium
744934,2024-05-17,2024,Toronto Blue Jays,Tampa Bay Rays,3,4,Rogers Centre
746641,2024-05-17,2024,Cleveland Guardians,Minnesota Twins,3,2,Progressive Field
746065,2024-05-17,2024,Miami Marlins,New York Mets,8,0,loanDepot park
747122,2024-05-17,2024,Atlanta Braves,San Diego Padres,1,3,Truist Park
746310,2024-05-17,2024,Kansas City Royals,Oakland Athletics,6,2,Kauffman Stadium
745016,2024-05-17,2024,Texas Rangers,Los Angeles Angels,3,9,Globe Life Field
746388,2024-05-17,2024,Houston Astros,Milwaukee Brewers,5,4,Minute Maid Park
745178,2024-05-17,2024,St. Louis Cardinals,Boston Red Sox,10,6,Busch Stadium
747201,2024-05-17,2024,Arizona Diamondbacks,Detroit Tigers,0,13,Chase Field
746148,2024-05-17,2024,Los Angeles Dodgers,Cincinnati Reds,7,3,Dodger Stadium
745335,2024-05-17,2024,San Francisco Giants,Colorado Rockies,10,5,Oracle Park
745744,2024-05-18,2024,New York Yankees,Chicago White Sox,6,1,Yankee Stadium
746882,2024-05-18,2024,Chicago Cubs,Pittsburgh Pirates,1,0,Wrigley Field
744938,2024-05-18,2024,Toronto Blue Jays,Tampa Bay Rays,4,5,Rogers Centre
747036,2024-05-18,2024,Baltimore Orioles,Seattle Mariners,3,4,Oriole Park at Camden Yards
745339,2024-05-18,2024,San Francisco Giants,Colorado Rockies,14,4,Oracle Park
746067,2024-05-18,2024,Miami Marlins,New York Mets,10,9,loanDepot park
745581,2024-05-18,2024,Philadelphia Phillies,Washington Nationals,4,3,Citizens Bank Park
746642,2024-05-18,2024,Cleveland Guardians,Minnesota Twins,11,4,Progressive Field
746308,2024-05-18,2024,Kansas City Royals,Oakland Athletics,5,3,Kauffman Stadium
746389,2024-05-18,2024,Houston Astros,Milwaukee Brewers,2,4,Minute Maid Park
745177,2024-05-18,2024,St. Louis Cardinals,Boston Red Sox,7,2,Busch Stadium
745013,2024-05-18,2024,Texas Rangers,Los Angeles Angels,3,2,Globe Life Field
747202,2024-05-18,2024,Arizona Diamondbacks,Detroit Tigers,3,8,Chase Field
746142,2024-05-18,2024,Los Angeles Dodgers,Cincinnati Reds,4,0,Dodger Stadium
